lat;lng
44.2483755649;-76.4103892683
44.3194702821;-76.5000047284
44.3204962478;-76.5134918601
44.299201146;-76.4293605097
44.3568505078;-76.6022126777
44.3206090504;-76.4958678385
44.3387138952;-76.5635364649
44.2998698273;-76.5551303331
44.3023738025;-76.6780547985
44.438000327;-76.2922907348
44.3618271877;-76.3148199168
44.301828552;-76.3739048031
44.2650149641;-76.3713757735
44.2712223642;-76.6244816392
44.2490233612;-76.4074673349
44.3082820149;-76.4223881956
44.362459786;-76.3288565488
44.3803056339;-76.3251936454
44.3412195346;-76.3613745688
44.3065128311;-76.4112422497
44.3181529998;-76.4348704066
44.3052866234;-76.4217005393
44.3257156623;-76.5268384032
44.2977471211;-76.5870634699
44.3562882755;-76.3500181859
44.2948510063;-76.4264028658
44.3208303553;-76.655542446
44.3072684176;-76.619274496
44.4519972613;-76.2691390071
44.3626237468;-76.3215179646
44.3197784963;-76.5825875427
44.3059919929;-76.4218014329
44.3457315108;-76.7066424398
44.3124099892;-76.5238935532
44.3060808727;-76.4600511231
44.341568103;-76.398416026
44.3184975426;-76.4984092052
44.3157497082;-76.6379029769
44.3167505201;-76.6152970026
44.4049412086;-76.29380734
44.254723575;-76.3856863609
44.4050457814;-76.2903798317
44.278269396;-76.5991937302
44.3061955221;-76.3122196424
44.2722761356;-76.3612886964
44.3060035879;-76.4604308214
44.3062567761;-76.4206323631
44.3472268094;-76.2868667882
44.3710078061;-76.331053177
44.3716564744;-76.33109215
44.3185756596;-76.5498752303
44.3005615466;-76.576894144
44.318577427;-76.5490183438
44.4442782588;-76.2877958369
44.3053937289;-76.6196016148
44.2569073162;-76.4058122527
44.2944963467;-76.4260243262
44.2742064279;-76.3359278694
44.3072923775;-76.2567573327
44.3061631068;-76.4216909545
44.3191961359;-76.4948313498
44.3156186595;-76.4065820598
44.2590602154;-76.3894857749
44.3040187632;-76.5195175646
44.3181243856;-76.5108012569
44.3004513523;-76.5404197106
44.261398255;-76.3812379774
44.3360564367;-76.6139768152
44.2861344336;-76.3318300174
44.3190694394;-76.5444078376
44.32065054;-76.47382689
44.319719406;-76.4998864372
44.3010794167;-76.5771451945
44.3262122885;-76.390010532
44.3056513011;-76.4141644672
44.2923515083;-76.4134489238
44.2990032741;-76.4111162271
44.3204264922;-76.5349186089
44.305846117;-76.2658232077
44.3617085297;-76.334019149
44.3203586222;-76.5002884956
44.3063425127;-76.4635733548
44.325196923;-76.3294792281
44.2892924641;-76.3194152861
44.256010891;-76.394752269
44.2728199354;-76.3683839241
44.2555029479;-76.3984258358
44.3206287338;-76.4848880763
44.3191878645;-76.5396400429
44.2723093754;-76.6245569875
44.278056115;-76.4056886676
44.3124815996;-76.5105156921
44.3069827497;-76.4245158648
44.2519934041;-76.3896553366
44.3196473335;-76.4854169666
44.3203075622;-76.542217153
44.3059601318;-76.2653467571
44.3458048349;-76.7050261767
44.2843927488;-76.5440880673
44.318519654;-76.550302124
44.3455671636;-76.5909505256
44.2530759868;-76.3880886068
44.4638839396;-76.2835416284
44.3181613661;-76.4788065342
44.3137432287;-76.252218056
44.3289540854;-76.3845134097
44.322046459;-76.5141131673
44.3081556288;-76.4237883619
44.3383180394;-76.304236137
44.2605624635;-76.3822793832
44.3138899134;-76.5756320494
44.2994660534;-76.4264171154
44.2997415718;-76.4033616089
44.341040525;-76.5055310973
44.2676897334;-76.6369226416
44.3190373447;-76.5371523376
44.247384961;-76.4129044221
44.3390311867;-76.5553418653
44.3133746041;-76.512634867
44.2816104474;-76.3435523913
44.2716130311;-76.6230289223
44.3352356036;-76.3576953725
44.3202398489;-76.5059317761
44.2666695081;-76.6357225835
44.3443164927;-76.4497738374
44.3366722634;-76.346877109
44.295936461;-76.3195191395
44.2449494132;-76.4104714885
44.3451317321;-76.3052684089
44.3059325961;-76.4193098845
44.3074670199;-76.4238730509
44.3115404737;-76.4795161344
44.3079212182;-76.521066981
44.3007382414;-76.5154835451
44.2803925173;-76.6276071485
44.3205581612;-76.4794699685
44.3437336691;-76.4580690123
44.3667429124;-76.2845746695
44.3057788533;-76.2601003754
44.308951765;-76.5204961877
44.2989258325;-76.5567534779
44.2874273681;-76.3201089403
44.250668596;-76.4091191481
44.3390218457;-76.4483274945
44.4647876252;-76.2818769288
44.3059679476;-76.4244190306
44.3199185775;-76.2350776354
44.306648457;-76.4251862453
44.3081895059;-76.4243601013
44.3430188791;-76.6318429358
44.3662667734;-76.2863147378
44.275511486;-76.3631136548
44.2979016418;-76.425017068
44.3296377015;-76.4572590914
44.3852633928;-76.2803793569
44.3184808631;-76.571674326
44.3065924798;-76.4212552997
44.2771700145;-76.3365081991
44.3379946301;-76.365006928
44.2943871788;-76.4361242931
44.4151871951;-76.3107716697
44.2990854378;-76.5594500963
44.3479966341;-76.5849618073
44.3197103238;-76.2349857132
44.2567794617;-76.3893917256
44.3317306323;-76.3751039795
44.3101252474;-76.5205940301
44.2525296898;-76.3888368029
44.3087378719;-76.2819122576
44.3413858883;-76.3677116476
44.3596762315;-76.3387904174
44.2789233562;-76.3497214381
44.3573290531;-76.5868482764
44.3122091097;-76.4093210743
44.4083762929;-76.2469318877
44.3364076201;-76.6183996451
44.3426392064;-76.6307963075
44.318830874;-76.4909451122
44.3542738923;-76.3347773516
44.3056172087;-76.5748804381
44.29510225;-76.6528294384
44.2990284307;-76.5404127726
44.3583615309;-76.276587032
44.3203498037;-76.5061645342
44.335341871;-76.5375569404
44.414278935;-76.2931798258
44.3007346627;-76.3871548377
44.3401299142;-76.3914660106
44.3574910641;-76.3094219932
44.2978733893;-76.5959601674
44.3585437252;-76.3357672779
44.3563545678;-76.5927415758
44.3884432052;-76.2625673072
44.3212303318;-76.4638353388
44.3343215817;-76.5397636399
44.3011233776;-76.5764612226
44.2953938275;-76.6609779831
44.306158093;-76.4238592958
44.3585044285;-76.3100080226
44.3129430308;-76.4135910866
44.2520271214;-76.4024760119
44.336254473;-76.304408874
44.29998105;-76.5336824624
44.3459731493;-76.5829126321
44.3492440469;-76.6446959855
44.3215459087;-76.532614504
44.3159909325;-76.2526987896
44.3352116257;-76.6248793588
44.2782352443;-76.6060323423
44.4697866019;-76.2755020236
44.3894656926;-76.2435407161
44.3213425039;-76.5150424411
44.3085538568;-76.3309874456
44.3478046632;-76.7025939314
44.3624843712;-76.3294478561
44.2992755663;-76.40578062
44.297886731;-76.5748051729
44.3065148771;-76.4208981717
44.3284107308;-76.2909215824
44.3450432997;-76.4313888171
44.2596947139;-76.3685329291
44.3465021262;-76.5849429643
44.3059430931;-76.4196914785
44.2918805691;-76.4162281707
44.289894925;-76.539241208
44.3006929019;-76.3856639169
44.3089565775;-76.4629812425
44.2789914162;-76.4132453405
44.3087800007;-76.2814057318
44.3594530995;-76.3360000496
44.258769336;-76.3805201033
44.318316083;-76.2427685229
44.3393990874;-76.5585483911
44.2988688607;-76.4276814989
44.3356920939;-76.3551771234
44.3011061282;-76.3141696163
44.2975466868;-76.425994878
44.3034540652;-76.5231022283
44.2923137776;-76.5394357944
44.3062775246;-76.2646880395
44.3205911687;-76.3999642331
44.2660731063;-76.64561681
44.2686230642;-76.3755545834
44.3006488993;-76.5900456757
44.3329659777;-76.2728974973
44.3180109525;-76.571725482
44.4544776813;-76.2486492009
44.2481197128;-76.4131884014
44.2712837808;-76.3610964657
44.3001607036;-76.5065598903
44.3200430443;-76.5119786181
44.3210877775;-76.6206385429
44.3402937062;-76.5484395406
44.4663868478;-76.2552373187
44.3011949315;-76.5771490033
44.3438299541;-76.4556952896
44.3137593283;-76.5227038471
44.2969087748;-76.3104569182
44.3483235766;-76.5720587976
44.2618448168;-76.3815557583
44.2512984983;-76.3913501147
44.2707903275;-76.624867179
44.3360706546;-76.5380940935
44.2990665883;-76.6265475789
44.3663989369;-76.2902983329
44.3058751051;-76.3168168234
44.31971186;-76.4989582314
44.3212097135;-76.4830931808
44.3267937015;-76.3022871329
44.3386039732;-76.4511591264
44.2963632224;-76.6098165737
44.307844877;-76.3532930005
44.3073603747;-76.4126083487
44.2565503951;-76.3880970437
44.3874472726;-76.2897622722
44.328521899;-76.3619088295
44.3000408279;-76.4006359851
44.320456941;-76.4968177759
44.3570474312;-76.5876620654
44.3218066007;-76.5030383862
44.3053975106;-76.3173503805
44.331982524;-76.3027473473
44.3403571518;-76.503099625
44.2898039527;-76.4215919745
44.3414487815;-76.369448575
44.2457600551;-76.4106845322
44.2691703743;-76.648909258
44.2488257966;-76.4056578334
44.3075173696;-76.4217874627
44.301765745;-76.4577613093
44.3005803892;-76.427756274
44.3653628748;-76.3165344915
44.3594906014;-76.3376865925
44.2991247545;-76.5601294881
44.2554551699;-76.387588732
44.3063438338;-76.4211909401
44.2930462423;-76.4279018658
44.3080098443;-76.2874796581
44.2508216111;-76.4050632136
44.2737816635;-76.3656112784
44.2842865251;-76.3292746687
44.4117216006;-76.2825735712
44.338312794;-76.5491970572
44.2531673499;-76.3892910513
44.3045652599;-76.3403040101
44.3125345128;-76.4486285682
44.3568549165;-76.5743934095
44.3178598962;-76.5212019672
44.3219562761;-76.4835500377
44.4378573868;-76.2914198542
44.3080887106;-76.3531031611
44.3079847942;-76.269905684
44.319157561;-76.4963363192
44.3207761929;-76.492489801
44.3448271923;-76.4363105999
44.3212322503;-76.5135975286
44.3285652117;-76.4063699842
44.3547330411;-76.572679336
44.3216003301;-76.4719574926
44.2698662318;-76.3606860892
44.3046733615;-76.4165447342
44.3389566735;-76.3042543439
44.335701687;-76.616195034
44.3592265151;-76.3124978758
44.2508801782;-76.4087894913
44.3335448138;-76.6663922011
44.3395678827;-76.5562801588
44.29655247;-76.4312740251
44.2503446647;-76.4120186561
44.3003621387;-76.3856250025
44.3226032745;-76.4617069365
44.2950217556;-76.5159197349
44.4045822227;-76.2994551101
44.2987528967;-76.4295699936
44.2751630524;-76.4061770135
44.3077662553;-76.4215601039
44.2758048258;-76.6235866098
44.2585610617;-76.3810602485
44.2973465692;-76.3954122395
44.3174027891;-76.5950629736
44.3012652899;-76.5406960707
44.2566244887;-76.3879538031
44.3191104495;-76.5463990448
44.4454799546;-76.2738408104
44.2950512232;-76.4000128584
44.319914699;-76.4875876624
44.3177270153;-76.5415334013
44.3158558936;-76.4786799231
44.2513288425;-76.4121387635
44.3181827184;-76.5687269831
44.2995258463;-76.3126833492
44.2917033698;-76.6487522562
44.3005409827;-76.5310313302
44.2951735088;-76.3988858954
44.3375521413;-76.5389995102
44.3023277156;-76.4181450083
44.3068965345;-76.4252791924
44.2549582715;-76.399319864
44.3237036771;-76.4605285063
44.2870864805;-76.5389967479
44.3011210694;-76.527582216
44.3383655959;-76.5474013128
44.3067681291;-76.2519436345
44.3055249835;-76.4137385978
44.3226992179;-76.4152664498
44.2988982586;-76.4295664831
44.3312405407;-76.6923261312
44.2574504516;-76.3873062542
44.3005473211;-76.5289693206
44.2591738858;-76.3710627546
44.264449467;-76.3727389295
44.3017759888;-76.5401511282
44.3476776876;-76.6318880579
44.3073608228;-76.4238778607
44.3183609164;-76.5353751124
44.3054079257;-76.4198298411
44.3083331616;-76.3672195196
44.4036347127;-76.3114389092
44.355396152;-76.6042235293
44.2967750787;-76.3773029271
44.2569293183;-76.3857843381
44.3176786167;-76.4183614073
44.3452988759;-76.4276778454
44.3206211716;-76.4765171915
44.2785143486;-76.5980452567
44.3554297993;-76.6088043082
44.3615159175;-76.3376681766
44.4632640597;-76.2829624362
44.3025323564;-76.4189071647
44.2922537813;-76.3236215491
44.3085392026;-76.4246572669
44.3469699135;-76.5840856712
44.2973457374;-76.5885849788
44.3003114417;-76.5466103134
44.2898534362;-76.3962944978
44.357042498;-76.5719071447
44.3185850633;-76.5109674738
44.3671053515;-76.2804972647
44.4466192159;-76.2513353309
44.3087860003;-76.301239929
44.291382626;-76.3952262133
44.3060157174;-76.4216629475
44.2928954448;-76.316723864
44.3069807752;-76.4199961889
44.2458993362;-76.4126559463
44.2795228982;-76.3552881991
44.3056118276;-76.4615215687
44.2953218731;-76.4352655277
44.3444799641;-76.451238411
44.2975378412;-76.5750554022
44.2929196446;-76.4328691721
44.2967064794;-76.3966255904
44.2997388801;-76.5404044684
44.3069761807;-76.3062867336
44.3066410009;-76.4225165441
44.3072431942;-76.2534927447
44.270496925;-76.3615343069
44.3070594036;-76.4223853206
44.3395123001;-76.4477502467
44.2732473969;-76.3665980118
44.2576523179;-76.3923109733
44.2667053657;-76.6338568679
44.246505708;-76.4125942637
44.2999952272;-76.4243009702
44.3872163802;-76.2764883667
44.2545151531;-76.3894375026
44.3132305849;-76.2524842183
44.291336416;-76.3985124391
44.3450503966;-76.6334297752
44.4130280066;-76.2588941553
44.2614333526;-76.3814576475
44.3193352269;-76.5358122291
44.3292524365;-76.3031366806
44.3054689947;-76.3238718215
44.3831049252;-76.3089988591
44.3296013542;-76.4022739938
44.3410129573;-76.6591469458
44.3493588053;-76.2628495675
44.2938270284;-76.4272224981
44.3155436203;-76.5821355084
44.2544198433;-76.3860749997
44.3569749725;-76.3495482052
44.3851915217;-76.2858414037
44.2679487562;-76.6244421507
44.3198667972;-76.5186928958
44.3356292633;-76.3557562918
44.3457467729;-76.5840439221
44.2700494896;-76.6207763332
44.3234473199;-76.4259032623
44.2565140108;-76.6360393315
44.3090064307;-76.3699687522
44.2998569903;-76.5357717102
44.3360099175;-76.6217000892
44.3209878788;-76.4642511532
44.2612302012;-76.380594182
44.3519730733;-76.6875989445
44.3063526166;-76.4224568134
44.2995969543;-76.2867362906
44.3068976161;-76.422303036
44.3342054032;-76.455132145
44.3589206106;-76.3373132205
44.347565555;-76.6351371755
44.3420448037;-76.6324167766
44.275430088;-76.3992827427
44.465073;-76.2724298564
44.3065476669;-76.3668770095
44.3600789918;-76.3375936933
44.3246290754;-76.5016987594
44.3072976506;-76.2545076352
44.2827817982;-76.3275103054
44.3295926226;-76.2715471917
44.3012413382;-76.3994970563
44.2680337868;-76.6446507513
44.3065231359;-76.6181721107
44.2992629043;-76.5399518641
44.2835337302;-76.544312946
44.3361944192;-76.3479118303
44.2822064483;-76.326431914
44.3175422404;-76.4376728489
44.2546434125;-76.3864480415
44.2784387229;-76.3343919451
44.2954415117;-76.5159565332
44.30604165;-76.4239192897
44.3173195999;-76.6923181476
44.3038383028;-76.3795104304
44.325069726;-76.5270887504
44.2886574813;-76.3292955268
44.2585332083;-76.3807476558
44.281520134;-76.3424167468
44.2893012448;-76.5394878885
44.3183506293;-76.4972545556
44.296702591;-76.4277298871
44.3377231448;-76.7059082127
44.2440841776;-76.4131970014
44.3601818929;-76.3366088666
44.3139720397;-76.4872081172
44.3075022981;-76.3598704109
44.3436786738;-76.4468012746
44.3204072866;-76.5000976109
44.2455900144;-76.4136630959
44.2671747421;-76.6243929654
44.3184084201;-76.5416398753
44.3707250375;-76.2976996284
44.3102416581;-76.6720814747
44.2678866118;-76.6356112821
44.3017843702;-76.3107228567
44.3198904893;-76.5070378204
44.4417818282;-76.2755616482
44.3378829919;-76.5135416905
44.3527488755;-76.6870468348
44.353159466;-76.5852401857
44.2573584631;-76.3899855065
44.2934709559;-76.3969047549
44.3449002955;-76.426941581
44.3637592086;-76.3221054494
44.3626891027;-76.3268750138
44.3087769938;-76.2650164403
44.3198648344;-76.5822651231
44.3032438146;-76.3300114992
44.3413785536;-76.6772772241
44.3550432473;-76.2836205168
44.2491454589;-76.4057692136
44.3245626635;-76.5272752688
44.2969458111;-76.6043887558
44.3464092923;-76.2681216577
44.3009427589;-76.576911896
44.351676795;-76.2590279537
44.3198207786;-76.5096059731
44.2694127428;-76.6227569261
44.2595521091;-76.3928107479
44.3338999968;-76.4076044059
44.29692496;-76.3083420468
44.2702415361;-76.6204149904
44.2574685582;-76.6562658762
44.3478107374;-76.2754261574
44.263956882;-76.3739548333
44.2999212215;-76.538365126
44.2904484454;-76.3153030495
44.3004674751;-76.509454012
44.3456168402;-76.2985551641
44.2600537627;-76.3719485437
44.3080715943;-76.4240880911
44.320391918;-76.4980387657
44.3397760956;-76.5039555148
44.3099701067;-76.4486075415
44.2511767837;-76.3915841784
44.2739001038;-76.4057385469
44.3194590734;-76.4982668588
44.3433687708;-76.5948860294
44.3880092344;-76.262564366
44.3205776057;-76.4778385429
44.3173947316;-76.5014323651
44.2681485149;-76.6469855463
44.2710066567;-76.6241888391
44.3072223043;-76.253114893
44.292697576;-76.5151293022
44.2985943291;-76.4279110304
44.3005734471;-76.3114328433
44.2823614673;-76.3416968408
44.3071235219;-76.2543260029
44.3524991478;-76.6975664139
44.3164353623;-76.5029806034
44.3529315485;-76.6434873676
44.3087433423;-76.4248784686
44.3013902599;-76.3768809281
44.2542683597;-76.3947013911
44.4179126233;-76.2909453037
44.4172524326;-76.250853785
44.2643420113;-76.3730509448
44.3458486183;-76.2616481131
44.2917772284;-76.5142798752
44.3811722035;-76.3027881728
44.3891236925;-76.3205312428
44.2951547702;-76.6584011896
44.3418689072;-76.4990587116
44.3220419189;-76.4593507532
44.3060198254;-76.4245595937
44.3202850475;-76.4918319183
44.3207982559;-76.4245438648
44.3207004434;-76.4286004687
44.3050835736;-76.4203749216
44.3568260236;-76.3047106346
44.41325606;-76.2544636207
44.3483829699;-76.3073073094
44.3483880215;-76.3050099549
44.3217989099;-76.600377059
44.3205955901;-76.4192836395
44.3862274929;-76.2782308698
44.3409962544;-76.316420087
44.3265887551;-76.3200501591
44.3027211694;-76.3702563078
44.3368115356;-76.306798958
44.2704587563;-76.3619845733
44.3262463039;-76.3107552931
44.3204235973;-76.5302073172
44.3107704918;-76.2718504425
44.4118166606;-76.2864319965
44.3076880595;-76.4238534853
44.3060796074;-76.4613519126
44.2723830314;-76.6220605292
44.3134421144;-76.6728630142
44.3025735943;-76.5965604711
44.3203572158;-76.4050382481
44.3811031343;-76.2858773946
44.3132983039;-76.2461184507
44.2705182153;-76.6204559871
44.3175073877;-76.255957375
44.3479465126;-76.571838655
44.3067782513;-76.4217900194
44.3067485141;-76.4219827819
44.3001932275;-76.3680669992
44.3189051308;-76.4624329712
44.3050299852;-76.462536479
44.2474381547;-76.4091360886
44.3312334164;-76.5042215679
44.3850638842;-76.28658733
44.3082033779;-76.4232124271
44.2707985345;-76.6237317152
44.3141000623;-76.6503190847
44.2694082848;-76.3728961228
44.3071308989;-76.2835455612
44.3010079712;-76.2884357565
44.3078232031;-76.2545688227
44.305309063;-76.3349723266
44.2515015101;-76.4034527138
44.2546217928;-76.4049922082
44.2512621442;-76.3936523899
44.3822230871;-76.3106967842
44.3115065943;-76.2497198261
44.3551910761;-76.298766498
44.3574893136;-76.5754016981
44.3052940063;-76.4200403034
44.354764071;-76.5853942026
44.3065068539;-76.4225647347
44.3083440097;-76.4215997259
44.3453315335;-76.6735053521
44.3131048912;-76.4088658319
44.3194230767;-76.6129169206
44.3236368635;-76.4198597187
44.278545501;-76.5992359893
44.3365932557;-76.2793240986
44.3411068723;-76.2732810716
44.3298625849;-76.2813969115
44.4371350665;-76.2833982069
44.3579180489;-76.5726113949
44.3024403303;-76.5247741446
44.319057116;-76.529002293
44.4083045691;-76.3177122257
44.3344312845;-76.4551976278
44.3209970909;-76.4653580869
44.2887360961;-76.5392242343
44.3834395149;-76.2946196131
44.2488034702;-76.409147039
44.322875215;-76.2348590706
44.4025864967;-76.3165482867
44.4160155542;-76.2444494372
44.3892015862;-76.3262037962
44.3291705519;-76.522662765
44.332017889;-76.5035924577
44.3322393051;-76.3322810022
44.2459780882;-76.4104813478
44.3020938431;-76.5956038832
44.3396116047;-76.5598302584
44.2824794419;-76.3268112782
44.3406993873;-76.2747984309
44.3196996847;-76.5117381797
44.3449950874;-76.4317911177
44.3011507606;-76.2888381844
44.2584554456;-76.3808405591
44.3202564669;-76.533875238
44.2956717038;-76.393804898
44.3391638233;-76.333032231
44.2478673863;-76.4130396467
44.3236586329;-76.3996274261
44.304646732;-76.5203646778
44.3058730412;-76.4236960427
44.3209636309;-76.5156844399
44.3036835988;-76.3122089463
44.3164392373;-76.4426405901
44.2456209092;-76.410558624
44.3351212629;-76.455409858
44.3079664972;-76.4204376802
44.269705676;-76.6212567959
44.2514379603;-76.4070881948
44.3457925853;-76.3065499961
44.3069673999;-76.4246852115
44.3259457122;-76.5982080017
44.3467867156;-76.5848048236
44.2970978562;-76.4273561871
44.3486712859;-76.2669578901
44.2953451874;-76.4344828091
44.3097405649;-76.615879456
44.3540027541;-76.2799042154
44.3136762427;-76.2620208219
44.2929100611;-76.3287243654
44.2674379581;-76.3581956241
44.3202781302;-76.5042977569
44.348326332;-76.5722623244
44.3069669814;-76.4213168969
44.3195610126;-76.5161113702
44.2649638505;-76.3723777895
44.304706745;-76.3320638986
44.2977789051;-76.4026367281
44.258180148;-76.3842122045
44.3812398269;-76.311912341
44.2943439118;-76.5148490979
44.297147495;-76.3960806458
44.2662671364;-76.3734556351
44.3076347917;-76.4214122662
44.2954506247;-76.3996241753
44.3213027429;-76.4607664456
44.3277516917;-76.3862316443
44.3407197026;-76.525206768
44.2995120009;-76.4208583144
44.256261222;-76.3840446953
44.297901353;-76.5937330969
44.346436914;-76.5794361162
44.3116820127;-76.5758844413
44.330264493;-76.2628091614
44.3195639307;-76.4836799144
44.3412434213;-76.4982459398
44.291289182;-76.4164122402
44.3569663456;-76.5947944253
44.3306584174;-76.3041943498
44.3853945605;-76.2893698269
44.3019934152;-76.5950710834
44.2830213855;-76.5442912805
44.2997395331;-76.5399943471
44.3572007997;-76.5760809584
44.2821925467;-76.6548644162
44.2885918096;-76.6539686559
44.3184085151;-76.5355704824
44.2997367775;-76.5430103458
44.3128601856;-76.2388178785
44.3320885958;-76.2417108895
44.3225407435;-76.2369393115
44.3194133344;-76.5355050023
44.2596093609;-76.3804391127
44.2577543702;-76.3888883428
44.3019877994;-76.367928392
44.3393769628;-76.4482284785
44.3177206986;-76.5023578053
44.3706280396;-76.2387605635
44.3499036379;-76.2720899431
44.2527107328;-76.4122976273
44.3449878329;-76.3095291005
44.3258254399;-76.6264555045
44.2762943748;-76.602948351
44.3060260084;-76.297155493
44.2839455856;-76.6505714004
44.3258079056;-76.315002362
44.3171518901;-76.6556061006
44.2965077872;-76.4799098872
44.293422275;-76.4121314339
44.3286598953;-76.4612764195
44.2956268352;-76.3147794283
44.3038965121;-76.5153228966
44.3182626786;-76.6924541027
44.3174899641;-76.691095095
44.3533475567;-76.6793086031
44.2646686342;-76.3722086455
44.2688095514;-76.3860149653
44.3162671506;-76.666557244
44.4085806512;-76.3134112039
44.4176682064;-76.3052274042
44.3185363649;-76.2400361666
44.3064885158;-76.4223051222
44.2838623719;-76.5443874388
44.2508900708;-76.4041378995
44.3494764693;-76.5708165337
44.3101844092;-76.4119858096
44.2565918853;-76.3883401788
44.310849854;-76.2678958768
44.2465716019;-76.4086707567
44.3896275163;-76.3252736031
44.3052360485;-76.3293108359
44.3018950827;-76.5266427755
44.3057392597;-76.4223388326
44.3856683653;-76.2891083572
44.331075104;-76.6258355021
44.3425225956;-76.2871945728
44.32123574;-76.6216958641
44.3297694611;-76.2698135905
44.338993809;-76.3409380284
44.3464893347;-76.3001509355
44.3564639714;-76.6059532662
44.3003067283;-76.5529819713
44.2486147535;-76.4139275373
44.3469989053;-76.6726879466
44.3195619754;-76.4784423402
44.2950600493;-76.6536688328
44.3821325731;-76.3272263384
44.3066709658;-76.2639071957
44.2969924996;-76.5931730579
44.2696411075;-76.6233563033
44.2774180069;-76.6184360197
44.3001489542;-76.5268752593
44.317268568;-76.5935614338
44.3307062967;-76.456745508
44.2771440442;-76.6194308361
44.3001133032;-76.5407691666
44.2779075246;-76.6067142363
44.282825234;-76.636273028
44.3498064621;-76.5835932686
44.3635768661;-76.3152812148
44.3643375801;-76.3122276115
44.4683141124;-76.2777929293
44.2434065378;-76.412924993
44.2945266223;-76.3995055379
44.3222890612;-76.459147231
44.3263375637;-76.3879207799
44.3353981938;-76.3683336111
44.3509577526;-76.3883495064
44.290710232;-76.394219642
44.358876205;-76.3144728004
44.278250018;-76.4063506191
44.2706315792;-76.4054874798
44.2731761628;-76.4056720998
44.2803194288;-76.4085524894
44.2667495618;-76.4056339632
44.4126867181;-76.3103322098
44.4130555806;-76.3082852758
44.4147799105;-76.3052409625
44.3116697111;-76.4096403394
44.3455645486;-76.5901373709
44.3496697006;-76.7020597837
44.3095138412;-76.6367700522
44.2974284573;-76.6750284817
44.2648468775;-76.4041550724
44.289663182;-76.4012636956
44.2897535124;-76.4020242317
44.2958794198;-76.4567710815
44.2960272176;-76.4554608317
44.3085825685;-76.5178933994
44.3087703628;-76.5054409301
44.3834959701;-76.288915683
44.2945066167;-76.4578307454
44.3476432064;-76.2979890473
44.3500992324;-76.266866958
44.3696704812;-76.2824899023
44.3708740724;-76.2557377324
44.2725482876;-76.6482494137
44.3013270989;-76.5260250403
44.2914104969;-76.4538539631
44.2444208618;-76.4104219015
44.3080557365;-76.422150296
44.2715611887;-76.4056910417
44.3073369845;-76.4220062099
44.2674080572;-76.6544577035
44.3038202386;-76.5201479644
44.3205338766;-76.5885124507
44.317157758;-76.6245681499
44.314283491;-76.6278509983
44.3475826671;-76.2729506846
44.3281413543;-76.3791966508
44.3335929144;-76.3535238236
44.3676810356;-76.3132475792
44.3743789413;-76.3179948059
44.321977544;-76.4176359064
44.3242210014;-76.4211633094
44.3383919327;-76.6294297803
44.3367932468;-76.2750764347
44.2880308965;-76.6368555713
44.3592091282;-76.3382862608
44.3203719177;-76.5142696457
44.3443137995;-76.3586854849
44.29534523;-76.3875490328
44.3596250513;-76.3471827402
44.3426451521;-76.3046355269
44.3419261495;-76.5110377705
44.3055014455;-76.4191631648
44.3816908746;-76.3225026654
44.3453045169;-76.4269189313
44.3817244752;-76.2765019306
44.2605781664;-76.374931635
44.3597708633;-76.3489994529
44.2781663159;-76.605045701
44.2462126301;-76.4130609479
44.3013135187;-76.289310634
44.4012522501;-76.3115521177
44.3215501956;-76.5029725753
44.3081781498;-76.2979360165
44.2997728151;-76.5600581379
44.3472974833;-76.2855022846
44.3210738821;-76.5333332883
44.2999648074;-76.5351363693
44.3510373342;-76.6983326083
44.2580832525;-76.3810193912
44.2594587293;-76.4058151931
44.3193119595;-76.5283946283
44.3102892051;-76.4512849198
44.4535919506;-76.2794047119
44.3068337028;-76.6821933131
44.4140358212;-76.3047580426
44.3460613261;-76.6361113489
44.3553344105;-76.6519451919
44.3270762485;-76.5780283341
44.316119555;-76.5832502398
44.3013128511;-76.5936345525
44.4465867606;-76.268327059
44.2701596196;-76.6204337058
44.4141494383;-76.2994886117
44.319887514;-76.5190953383
44.2994013126;-76.4267874181
44.3195316897;-76.5416512034
44.2991687265;-76.5149388197
44.4092141269;-76.3171950082
44.308412465;-76.4221746414
44.3158377193;-76.5218641734
44.3043427344;-76.3400265062
44.3168207429;-76.5101424611
44.3823693192;-76.3103424985
44.3246933345;-76.4601143274
44.299115842;-76.295246913
44.3536491213;-76.2820392447
44.2732452494;-76.3630208268
44.3342005385;-76.4494546102
44.2992119229;-76.574935442
44.3206652489;-76.5105259253
44.3187989156;-76.2384210889
44.3143001839;-76.5908187819
44.3194292552;-76.5378933438
44.4449578979;-76.2703331072
44.3463027921;-76.291329121
44.2521966226;-76.3893923917
44.3047885515;-76.3376356137
44.3145835233;-76.6408841438
44.2962931177;-76.397765834
44.3554253391;-76.6154722603
44.3425446089;-76.4934543111
44.3302625822;-76.6972918093
44.3513160875;-76.6727880896
44.3164492206;-76.6106114256
44.3755050601;-76.2979445149
44.4599943533;-76.264834942
44.2443619947;-76.4114866043
44.4638143184;-76.2578155038
44.4597330687;-76.26413139
44.4577124618;-76.2666237358
44.4458969424;-76.2707109879
44.445005765;-76.2697591533
44.3236105897;-76.5955895592
44.367035443;-76.2819839501
44.3192268285;-76.6097552114
44.2631310596;-76.6475103894
44.345191474;-76.4206487834
